x,y,z,r,g,b
-11.5458,2.2942,-37.8510,230,230,222
-15.4498,33.2847,-38.5278,183,174,175
-22.0961,-22.5847,-36.9090,162,164,159
-22.8450,-25.2871,-35.1716,33,45,33
-24.9584,-20.8416,-37.0105,0,0,0
28.9237,31.7728,-32.0639,80,83,85
28.9969,32.3848,-35.6818,157,158,171
26.4204,31.9454,-37.1522,233,240,243
26.4204,31.9454,-37.1522,233,240,243
10.8170,38.4949,-39.4655,156,153,147
8.0639,31.0411,-37.5446,52,59,75
7.2150,26.9688,-37.5799,202,202,207
4.0381,27.7195,-37.5596,202,211,223
-11.2261,0.9138,-27.5511,24,23,21
-3.6645,-22.9941,-36.2897,38,44,18
-13.8290,20.8591,-31.6017,185,184,179
-11.5921,-0.2638,-37.5988,216,212,202
-11.3615,-20.0764,-35.9137,38,70,86
-18.6752,-25.9883,-36.5332,109,114,59
-21.8827,-22.3929,-36.1782,52,24,17
-27.1394,18.7749,-37.9879,72,95,54
-24.1870,-20.7964,-37.0886,0,0,0
31.6932,32.6829,-37.8445,227,232,235
17.2202,38.3305,-35.5276,56,69,73
2.2086,-1.7362,-25.3193,225,162,130
-0.2947,-34.4164,-36.3454,175,158,156
-10.5191,-7.7131,-31.5591,129,141,147
39.0608,34.2380,-37.5208,34,49,52
16.8924,37.7977,-32.0455,21,25,32
13.7962,30.3143,-38.0843,34,23,23
13.3785,36.3774,-38.2673,90,49,50
-6.7998,11.6087,-37.7542,82,86,95
-10.6205,-8.7247,-32.6483,213,221,224
8.8984,-35.5833,-36.1781,55,73,27
-5.0427,-21.2564,-36.8477,21,20,16
-24.1362,-25.6191,-36.6576,0,0,0
14.7444,40.3660,-34.8415,196,215,226
-7.8039,-24.8777,-36.0233,45,65,28
-28.1689,17.5517,-37.5505,89,99,46
-3.0723,14.4593,-38.0807,54,61,65
-4.9001,-17.2921,-37.0462,48,51,26
42.4207,-12.9012,-36.6104,188,187,177
-3.6885,13.3649,-38.0493,60,64,70
-2.8371,29.2076,-36.9261,39,43,45
0.4335,27.6122,-36.8248,52,52,60
7.1010,-20.7697,-36.8993,49,57,16
-2.5972,-22.6843,-36.7246,41,37,19
-3.5736,-15.5864,-37.1568,40,47,23
-2.8383,29.2066,-36.9242,39,46,43
49.6890,32.9236,-38.7917,162,171,188
41.6008,-10.5873,-37.1384,147,137,101
26.6378,-21.2722,-36.5162,51,59,33
1.7053,24.5572,-37.8976,46,41,42
-4.4272,-18.6552,-37.0175,45,57,37
17.7002,32.1190,-34.8967,219,226,230
-0.8628,25.7952,-38.0197,71,89,35
49.7929,29.9058,-39.2615,98,101,97
-4.2597,-16.9232,-37.0986,60,61,36
14.4536,-19.5487,-36.7914,70,79,23
-24.0674,-24.8756,-36.7692,131,125,113
-25.9058,-23.8957,-36.7685,159,160,150
-26.0639,-24.1236,-36.7361,158,151,139
-26.2514,-24.1766,-36.7468,146,146,140
-27.8472,-21.4171,-36.9292,164,159,155
-27.8472,-21.4171,-36.9292,164,159,155
-27.9948,-20.5205,-36.9705,173,173,168
16.7485,36.6998,-34.1523,0,0,0
-16.0876,33.2482,-38.1691,61,68,35
-19.3081,32.7807,-38.5319,123,96,85
-26.1686,-25.8105,-36.8590,44,33,26
-27.8077,18.1717,-31.5784,176,172,171
11.9543,36.7870,-37.7115,203,200,183
-16.3036,33.2876,-37.9907,65,85,33
-27.7089,-21.3881,-36.8556,161,153,146
-16.3845,33.3490,-38.8064,0,0,0
-18.6752,-25.9883,-36.5332,109,114,59
19.4078,31.6991,-29.0951,60,72,70
19.4078,31.6991,-29.0951,60,72,70
-2.6665,-21.6886,-36.6906,159,141,86
-8.9922,-20.8823,-37.0961,192,186,156
-3.1165,-16.8426,-37.0896,37,46,23
54.6051,2.9148,-37.1348,82,70,48
55.0169,3.0255,-37.2819,82,70,48
53.5459,-7.2002,-37.1193,62,70,44
55.1979,-4.7588,-38.3046,166,157,148
33.4893,4.1829,-33.3467,0,0,0
23.7464,31.6624,-32.8116,92,94,91
39.4521,-17.0724,-36.7975,59,80,32
14.5189,-19.5472,-36.8239,71,78,23
14.7211,-18.6978,-37.3791,108,119,52
14.1536,-31.9789,-36.6523,148,151,135
8.0037,-21.0030,-36.2747,54,67,24
-2.9965,14.4437,-38.0177,0,0,0
11.5363,-33.0098,-36.8802,104,108,65
10.6735,-32.3181,-36.7442,167,152,147
8.1039,-28.9634,-36.4130,222,235,231
7.9923,-33.4609,-36.7760,121,127,111
-4.4567,-19.1713,-30.6487,74,90,51
-11.4537,5.1500,-34.6013,69,76,72
-2.6781,-23.8802,-35.8371,139,167,107
1.8612,-34.5495,-36.5062,113,104,75
1.5111,-34.7463,-36.4998,128,115,107
0.6267,-33.9995,-36.2412,210,215,217
-3.7635,-23.5329,-36.1327,53,70,25
-3.6756,-24.3685,-36.0534,156,167,127
0.9981,-36.1710,-36.4138,93,98,53
-4.1041,-31.4097,-36.0060,218,229,229
-7.0751,-24.6743,-36.0701,34,47,12
-18.1162,5.3424,-37.7602,165,161,146
-7.8687,-24.6903,-36.0912,76,99,52
-14.7292,-3.4713,-44.1479,123,108,91
-12.2785,-23.5599,-36.7042,75,85,46
-12.7638,-25.0105,-36.6968,131,119,70
-17.2801,-18.2390,-37.1916,193,187,170
-13.4879,-29.6941,-35.7920,201,194,188
-16.0933,-25.7995,-36.6126,65,68,26
-17.9382,-20.6093,-37.1766,56,61,42
-19.5148,-21.2188,-36.3452,61,77,37
-22.5291,-21.5956,-37.0704,166,165,160
-23.0975,-21.7357,-37.0688,0,0,0
-23.6306,-21.0572,-37.0892,163,156,155
51.8250,35.8092,-38.3995,0,0,0
54.6703,11.7093,-36.9591,44,70,28
50.3798,29.3956,-38.2149,27,24,19
52.2326,18.9558,-37.7404,21,32,17
54.4295,3.4176,-37.3720,64,65,15
53.8201,3.1649,-38.1673,182,179,167
55.4487,-10.3502,-37.2859,35,44,30
37.1122,32.5860,-38.2560,35,39,26
38.4818,30.3366,-38.5747,205,203,193
43.1232,-11.0989,-36.5727,88,104,42
17.5106,36.2304,-33.1024,48,58,66
17.6126,35.2031,-33.0911,48,50,54
5.1222,45.9758,-30.7000,47,59,64
41.6534,-27.9217,-38.0118,140,130,109
33.0294,-19.7343,-36.6094,140,141,123
23.7335,-18.8543,-35.0863,104,131,60
23.7228,-30.8482,-37.3208,134,136,120
19.6089,-31.4435,-37.0354,116,122,89
-10.0011,41.0056,-34.5185,0,0,0
7.3973,-17.6218,-37.2262,113,114,57
6.6836,-21.0707,-36.3426,78,105,38
6.6836,-21.0707,-36.3426,78,105,38
4.9938,-16.7927,-37.4022,121,123,50
4.8846,-20.4345,-37.0941,175,155,101
-0.2910,-14.9152,-37.2695,104,107,41
4.5843,-36.0866,-36.8243,167,160,115
2.4776,-34.2561,-36.6176,167,158,153
-10.5817,-8.0453,-33.3115,75,75,70
-2.2079,-22.6251,-36.6506,53,58,28
-2.2492,-24.1951,-36.0084,114,112,48
-4.7096,-16.1127,-37.0479,90,96,34
-3.3019,-23.0987,-36.0984,48,60,26
-3.3196,-23.7754,-35.8455,64,86,32
-22.5125,31.1205,-38.4493,197,199,197
-22.5125,31.1205,-38.4493,197,199,197
1.1787,-36.1015,-36.3504,185,180,150
-5.8168,-23.8785,-36.2758,24,30,8
-5.9839,-24.1378,-35.9224,42,53,19
-6.9968,-24.7252,-35.8698,73,98,44
-7.5367,-23.5025,-36.7678,156,141,108
-7.2873,-28.2823,-35.9216,190,187,180
-8.6621,-25.0278,-35.9130,31,39,14
-11.2264,-25.5380,-36.2595,82,96,47
-11.7550,-24.0899,-36.7767,159,139,94
-12.0760,-24.0057,-36.6320,164,167,125
-27.8707,16.7848,-38.0333,62,71,32
-12.8208,-25.7265,-35.9879,42,68,25
-12.8208,-25.7265,-35.9879,42,68,25
-13.0295,-25.5320,-36.4275,54,48,24
-30.5618,17.3118,-36.5091,0,0,0
-14.9273,-25.0190,-36.7255,189,186,138
-15.2846,-26.7702,-35.7694,34,41,20
-16.4231,-27.3000,-35.9197,53,65,28
-16.4231,-27.3000,-35.9197,53,65,28
-17.0321,-25.4619,-36.6507,74,88,46
-17.4270,-28.9172,-35.6836,145,136,113
-19.6488,-22.8681,-36.8996,144,139,137
52.5536,16.3350,-38.9230,155,147,128
23.1583,31.5169,-32.2452,151,170,189
40.9228,-4.0889,-37.0798,67,98,37
17.2359,39.2532,-33.1173,47,56,64
22.7270,31.7639,-34.9516,46,52,56
38.6556,-7.3239,-38.2678,92,94,44
39.2508,-18.0239,-36.8467,64,84,48
19.6283,31.2168,-36.1410,132,123,129
18.4379,28.1833,-37.8352,122,127,68
26.7227,-17.4619,-34.5912,43,44,10
12.5435,35.1298,-37.3467,26,31,44
1.7914,35.5976,-31.7562,229,235,240
2.2683,-0.6985,-25.0040,141,141,139
27.2545,-11.9461,-37.4832,135,72,62
35.9260,-36.1796,-38.2990,105,105,54
4.0263,37.6805,-38.1740,87,93,105
1.1041,36.9761,-38.4163,227,227,219
-7.7611,41.9539,-34.7065,0,0,0
-4.3908,40.6527,-38.0832,0,0,0
14.8131,-17.2191,-37.3632,68,77,25
-6.9142,-2.4128,-25.1844,221,148,110
-7.7506,-2.1409,-25.2340,51,46,50
12.8382,-19.4787,-37.1231,78,83,33
16.6077,-31.2896,-36.8806,153,153,141
-7.9131,41.4103,-38.2799,215,214,209
-11.6783,35.4069,-38.1026,0,0,0
5.0517,-17.8717,-37.2490,154,141,74
3.6772,-15.4989,-37.1735,34,43,22
-19.3248,32.1818,-38.1008,0,0,0
-0.7868,-23.6045,-35.9255,92,108,42
-10.5250,-8.0449,-32.2758,76,86,95
-10.5339,-8.0601,-33.8936,90,88,88
-7.2055,-24.8788,-36.0140,74,92,41
-11.4201,-26.0222,-36.1013,61,81,36
-11.4201,-26.0222,-36.1013,61,81,36
-12.0370,-23.6500,-36.7026,128,134,86
-29.4755,18.1805,-36.6720,179,176,172
-12.6607,-24.8304,-36.6947,108,100,44
-29.2855,17.4554,-36.8128,32,32,37
-17.2919,-26.3394,-36.5147,114,102,68
-18.8633,-31.0596,-35.8138,173,161,158
-20.5244,-29.3288,-35.7364,78,77,46
52.5255,23.2042,-38.2108,18,20,21
51.2419,12.7126,-37.4016,44,57,74
19.9464,40.0772,-29.3545,18,22,23
27.9215,32.0217,-32.8104,83,84,80
16.3374,48.7490,-34.9904,47,51,58
39.3432,-14.0738,-37.7288,124,124,68
36.1570,-8.1892,-37.7794,204,198,188
36.0506,-8.1986,-37.7177,204,198,188
15.8007,46.0215,-37.6216,182,196,209
21.3321,22.1151,-38.5349,48,45,41
13.1292,34.8276,-37.3440,20,29,35
27.3047,-13.3249,-37.9121,21,18,11
23.9728,-19.1304,-35.6650,39,53,25
0.8911,37.5109,-35.3256,111,115,119
-0.2147,38.1862,-35.1723,0,0,0
-3.3341,40.1574,-35.1453,108,114,125
-3.3675,41.3838,-35.5899,108,114,124
-1.2532,39.6615,-38.2448,0,0,0
14.9477,-22.0191,-36.3040,0,0,0
10.3147,-21.3537,-35.9929,58,71,27
9.0406,-21.5978,-36.1542,67,96,27
3.8847,-15.9815,-33.7584,25,37,14
3.8707,-15.9827,-33.7503,25,37,14
-13.2666,35.8147,-37.6393,20,25,29
-4.0519,-22.1586,-36.6473,134,140,80
-10.6652,-7.1511,-36.9587,216,220,221
-30.3273,17.3234,-37.1486,207,212,219
-14.5663,-26.2537,-35.9093,70,97,55
-17.3344,-26.7067,-35.9200,26,29,8
-19.9705,-21.3520,-37.0247,156,155,142
-22.0109,-21.2956,-36.7259,152,141,139
37.8085,30.9457,-36.8702,43,48,56
31.7482,32.2421,-34.9490,236,241,244
17.2652,37.0736,-31.7383,24,24,28
16.4324,41.7166,-32.7010,129,158,183
33.7521,27.4629,-38.9501,198,197,193
17.4081,40.4840,-36.5512,113,142,161
17.5164,35.7011,-35.8498,40,62,69
35.4941,-8.5286,-38.1258,80,79,82
35.5033,-19.6177,-37.0507,107,117,67
27.3000,-12.5239,-37.9109,38,37,31
-5.5114,41.5408,-35.2009,112,118,124
9.6088,-17.8193,-37.3348,105,103,40
3.8773,-15.3260,-33.6082,42,59,22
5.7030,-19.5171,-37.1035,131,128,74
-5.9951,-11.5052,-29.3647,216,145,99
-13.1345,32.9280,-38.2230,182,174,171
-12.5824,18.4151,-33.8664,131,142,90
-15.3353,21.1977,-32.8058,110,130,97
-12.1252,19.4143,-38.1004,149,147,143
-2.1509,-13.9061,-37.3117,100,100,47
-2.1509,-13.9061,-37.3117,100,100,47
-0.2175,-26.7323,-35.9660,187,185,178
-21.0554,31.8623,-38.5907,176,177,181
-4.5510,-22.1336,-36.8082,167,170,129
-9.0615,-22.8244,-36.7146,124,127,68
-30.1034,18.8148,-36.3802,12,12,13
-30.5764,19.0895,-35.7368,59,42,41
-13.5442,-27.2601,-35.7711,0,0,0
-32.6892,17.5039,-37.0045,175,186,192
-15.9951,-26.7488,-36.2322,87,115,69
-20.2287,-28.3978,-35.5733,36,43,22
48.1388,17.3173,-38.9437,185,183,178
44.7931,17.3049,-37.6499,186,181,177
45.3266,0.0076,-37.7375,187,184,181
42.5730,-6.3883,-37.2699,200,198,185
17.3506,32.7022,-32.5211,41,41,45
17.3506,32.7022,-32.5211,41,41,45
19.3875,30.7797,-35.6302,149,179,190
19.3875,30.7797,-35.6302,149,179,190
12.6347,30.9820,-37.7559,135,64,45
1.0433,-0.7965,-25.3187,202,134,97
3.0394,24.8537,-37.9456,56,52,51
-5.8233,-9.1624,-28.0768,137,137,146
-12.4691,20.1380,-32.4139,136,142,98
3.2575,-14.7675,-37.3714,132,125,60
7.1256,-33.3217,-36.5917,51,49,31
-3.1589,-15.1189,-37.2874,102,106,46
-4.2477,-21.7241,-36.4672,77,53,46
-4.2477,-21.7241,-36.4672,77,53,46
2.5193,-0.1876,-25.6782,67,45,40
9.1282,-22.5350,-36.1225,137,136,93
4.1890,-16.0070,-37.0127,159,140,75
-16.0730,-25.9416,-36.5253,0,0,0
-19.6714,-20.1181,-36.3036,111,110,50
51.4645,14.7823,-38.4103,30,37,47
13.8755,30.5953,-36.6729,204,198,186
21.7057,-21.6299,-36.3199,0,0,0
-10.0902,41.9729,-35.8579,0,0,0
-5.6566,-24.5012,-35.9767,50,72,34
50.0184,4.7869,-38.4962,179,176,169
11.7735,-1.8253,-25.8202,110,114,122
12.0459,5.3815,-27.5524,199,127,94
-1.6247,-23.9198,-35.9072,158,132,92
1.7095,-2.8222,-25.6554,108,119,134
9.7783,27.1967,-37.3598,215,212,203
-0.7148,-24.5876,-34.0102,202,212,222
-10.7772,-2.4760,-33.0237,154,172,186
-10.7772,-2.4760,-33.0237,154,172,186
-17.2709,-25.6528,-36.6098,114,101,61
23.5376,24.3910,-37.9157,187,185,178
52.0865,8.4457,-37.5729,33,58,30
-7.6727,42.4340,-37.5696,147,50,42
-16.8420,-18.9937,-36.4185,39,48,57
11.9602,-17.2369,-37.7803,134,128,64
17.1920,36.8249,-34.5645,61,64,67
49.3888,35.3237,-38.5926,58,54,29
54.7776,1.2282,-37.7329,175,174,161
39.7468,-7.0401,-38.2456,84,88,38
29.2564,27.1124,-38.7171,36,43,48
3.4958,-13.8245,-37.3097,71,68,28
-13.0472,-23.1790,-36.6729,35,42,23
35.3372,-10.8142,-37.4509,139,143,144
34.9780,-10.1413,-38.1150,24,20,16
-1.4611,-13.9617,-37.2215,156,141,88
-13.1011,19.8057,-38.1098,35,49,19
-11.8011,16.1760,-38.1631,230,235,230
-0.8891,-24.3334,-36.0263,113,108,64
-7.6023,-21.4409,-36.9618,80,59,33
49.9151,35.0039,-39.3744,29,34,22
27.3187,32.1030,-35.2565,222,232,236
41.1745,-6.5614,-37.4110,117,129,134
-12.7574,6.0335,-37.8984,196,196,190
13.3050,-19.4184,-37.1219,66,72,23
-5.1661,-17.9803,-37.0212,33,42,19
-7.9129,41.6102,-38.3310,172,183,178
-6.5927,-15.8996,-37.1624,190,185,173
-3.5639,-15.5873,-37.1320,44,48,20
-0.4948,-25.4609,-35.9326,61,62,32
-10.6728,-26.1086,-35.8156,49,66,33
13.2705,-23.4696,-36.3026,203,196,185
-5.4318,-16.0607,-37.0680,110,119,53
-8.6169,-23.7406,-36.8605,77,75,35
5.5148,-17.5102,-37.3543,57,60,19
19.1584,31.2242,-35.8216,142,147,149
43.5001,5.6160,-35.9937,18,25,19
49.8929,29.8777,-38.2479,18,23,27
-15.8482,-25.9815,-36.5762,67,66,26
44.6326,-4.2120,-34.7126,179,187,184
11.0289,-32.4100,-36.5781,132,125,109
-22.6625,-19.8524,-37.1119,196,198,197
-22.6255,-20.2264,-37.1172,166,164,160
-25.6099,-13.8746,-37.1297,137,135,131
12.1740,40.0015,-37.1313,242,248,248
-10.3055,41.7322,-34.8305,0,0,0
-21.9397,-11.1646,-32.1766,114,140,46
-15.0196,-30.4015,-35.7666,0,0,0
-19.8766,-21.6102,-37.0201,184,183,177
1.1460,45.4439,-29.4878,87,89,99
5.8385,-34.4674,-36.5568,146,138,101
36.6427,-36.4574,-38.2877,138,127,74
-30.5807,17.3118,-36.7778,20,16,26
11.5398,37.8558,-38.9800,193,196,193
-31.0149,17.4242,-37.3370,121,127,129
-19.6010,-29.6387,-35.5734,170,171,161
14.2462,-21.5962,-36.2111,107,119,58
45.3658,-2.8982,-37.0070,182,181,176
-32.8877,18.3989,-36.6400,164,160,148
-21.8064,31.8304,-38.5503,188,185,183
27.2744,-14.9240,-37.8796,28,33,22
27.7012,29.2590,-37.7472,33,48,29
-13.8693,-18.2949,-38.0367,177,189,182
19.8730,31.5328,-29.8485,91,88,95
48.7703,18.5301,-37.6315,27,33,39
15.9724,50.5668,-34.7875,69,73,87
-0.6681,45.3831,-30.8241,134,119,100
27.4548,30.1543,-37.9117,103,109,51
-8.8251,42.4002,-35.1064,167,172,176
-1.1987,38.6701,-37.9571,146,147,146
-9.9032,41.6787,-34.7714,174,179,182
-2.6932,30.3872,-36.6953,126,124,127
-14.8672,34.7070,-34.8493,207,200,191
-14.8672,34.7070,-34.8493,207,200,191
-12.1009,34.9238,-37.7880,144,138,134
14.6065,-15.9438,-34.8107,80,99,25
19.4064,-23.1165,-36.4812,0,0,0
9.5183,-11.4245,-37.4751,0,0,0
-8.4216,11.0098,-38.2418,78,93,94
3.6812,-15.7803,-33.8944,111,139,63
-10.1043,9.0436,-37.9887,78,83,89
-26.0685,25.9716,-38.5755,187,183,180
11.8470,-31.8138,-36.5945,206,212,209
10.7640,-32.3574,-36.6104,0,0,0
-28.7427,19.3571,-35.1741,14,12,13
3.2831,-26.1706,-36.0774,173,170,166
-10.5895,-8.0512,-36.8921,89,87,79
-2.9516,-27.4844,-36.0019,159,161,159
-20.7503,-11.3618,-31.9384,102,122,25
-8.8996,-23.5096,-36.8536,171,153,119
-3.9892,-31.4552,-36.1338,220,224,222
-10.2189,-22.4071,-36.8514,157,141,97
-28.8598,-3.4202,-31.4437,78,81,99
-12.4976,-25.1149,-36.7091,84,81,41
-20.0407,-20.7893,-37.0459,0,0,0
-25.4163,-14.3725,-37.1966,0,0,0
-22.1354,-19.6175,-37.2148,0,0,0
12.1086,5.5900,-27.2214,163,96,68
4.6549,27.0003,-37.3920,196,194,188
-14.3874,32.9392,-37.7703,41,34,21
10.1253,-14.6322,-33.0330,32,39,16
27.3953,-29.9183,-37.6238,157,149,133
-7.1236,12.1466,-38.0851,82,87,90
21.4054,-30.7495,-36.9949,92,95,73
-15.7176,22.9065,-38.2682,0,0,0
13.4988,-24.0776,-36.1834,185,183,178
18.3775,-31.0631,-36.6441,145,143,135
-10.2735,-8.0514,-28.2706,153,160,176
-1.4187,-13.4800,-37.2388,106,108,51
-0.7983,-23.5962,-35.9057,93,104,39
-18.1553,1.5146,-37.8362,208,203,197
-12.2362,-27.1852,-35.7861,0,0,0
-15.7712,-25.9197,-36.6291,0,0,0
26.7143,32.3183,-35.1123,58,66,67
44.6642,-4.1953,-34.8835,0,0,0
26.7704,31.7411,-38.2798,0,0,0
12.7712,36.7629,-37.1307,206,196,184
-4.8536,41.2885,-35.2464,109,116,120
-9.0089,42.2789,-33.6313,100,104,112
28.4076,-4.6691,-37.2708,242,244,246
-11.0509,41.4607,-33.9841,91,95,103
-10.8968,42.2299,-36.6860,0,0,0
-12.9443,33.9548,-37.6208,203,199,190
-8.8223,-2.9592,-25.3676,110,112,115
14.7558,-16.3069,-35.6202,147,169,114
10.8285,-21.3093,-35.9340,62,100,50
3.7552,-21.3463,-36.6458,123,112,60
-27.0973,19.8894,-38.1065,157,152,140
-3.4809,-20.8892,-36.6840,0,0,0
-19.2419,-0.3386,-36.5843,41,40,38
16.1350,47.4720,-34.2262,209,217,220
3.3838,25.9279,-37.0202,63,61,75
-7.6153,-24.1939,-36.3644,52,52,24
6.7525,-20.7400,-36.7723,55,65,24
-15.8379,-27.2149,-36.0907,30,43,19
51.8883,19.8654,-37.7689,38,41,20
53.0078,3.9568,-37.5159,0,0,0
36.3740,-19.1357,-36.7628,73,87,44
-32.0766,17.5689,-36.9214,188,197,204
-10.3838,-22.2190,-36.5864,142,113,71
-9.4260,44.8167,-30.3442,83,94,96
-9.0772,-4.1143,-25.6076,90,89,94
-10.0923,-11.2676,-32.2729,155,169,182
-4.0929,-25.2629,-35.8881,0,0,0
-12.3120,-19.9082,-36.8412,18,31,32
8.2431,-2.1103,-25.7575,73,111,170
-6.2819,40.9113,-38.1972,228,225,217
-26.5342,-2.8227,-25.4573,104,97,112
-11.7396,-23.0277,-36.6702,59,51,29
-14.3149,-27.9013,-35.7916,0,0,0
14.7343,39.2316,-39.7854,0,0,0
38.3875,-6.4469,-38.7420,197,193,184
-20.1319,33.0296,-38.3075,0,0,0
-5.1020,-13.7572,-37.4991,112,116,55
-5.4075,-19.5625,-37.3714,141,140,120
-15.0567,-25.0537,-36.6018,0,0,0
-11.8142,-18.8476,-37.0871,0,0,0
5.6251,27.5922,-37.9175,108,115,99
45.3974,-0.3698,-37.9403,186,182,176
28.0434,32.2251,-38.0682,29,29,28
28.4434,28.2699,-38.8722,157,156,141
7.7505,-23.2183,-36.1880,50,59,29
44.1658,-5.7655,-37.5602,66,68,29
23.0024,26.9801,-37.0487,36,39,50
21.0577,25.9560,-38.5115,48,50,60
43.9487,-6.6668,-37.4080,43,45,23
-1.7000,39.7295,-37.6113,194,201,198
27.7722,-21.4658,-36.5887,82,95,55
23.9624,31.7567,-35.8038,60,57,56
0.5230,-14.9712,-37.2695,148,139,83
-2.1501,-15.3219,-37.1722,40,43,22
17.1856,-21.8308,-36.2416,136,134,125
36.2700,-12.5290,-37.6731,130,137,143
-5.0956,-17.5662,-37.0791,116,121,50
11.8424,-23.8666,-36.3135,124,124,121
-9.0765,-23.5880,-36.9163,123,108,47
-12.9925,-18.9812,-37.1432,186,187,176
12.3808,34.1967,-38.0181,42,41,37
43.5961,-14.2427,-37.4749,37,51,24
-10.9667,6.1884,-37.9044,110,113,106
-0.1969,38.2072,-35.2354,100,112,117
-0.5363,38.7081,-35.3519,103,114,121
-14.3167,33.1077,-38.3705,116,110,111
6.2278,-20.2433,-37.1679,163,157,118
12.4044,40.1750,-36.9591,248,248,249
17.7567,32.0914,-37.8603,111,114,116
22.1536,-21.0728,-36.3478,87,96,50
10.7664,-20.7921,-36.2054,41,57,18
9.7942,-32.4814,-36.5001,138,129,115
25.0634,-21.7089,-36.4816,130,125,119
-13.5195,18.6913,-38.1572,94,105,52
7.6440,-22.0543,-36.1789,52,60,25
7.0708,-24.5032,-36.1563,82,79,73
8.1979,-23.3370,-36.1587,109,114,102
36.6643,-18.1396,-36.7935,72,85,34
44.5630,-4.1648,-35.5224,168,175,166
8.4238,-18.3953,-37.2799,162,146,99
17.5286,36.6545,-38.2453,219,226,228
4.3845,-16.2845,-37.3322,153,147,96
17.3943,38.4093,-36.0566,83,76,67
7.1396,-18.4158,-37.3212,79,86,41
-5.4504,-2.3100,-24.7113,114,110,114
-21.4925,31.4571,-36.9104,0,0,0
-30.5030,17.8060,-36.4249,0,0,0
-31.4754,18.4861,-36.4363,0,0,0
-17.8268,-22.2643,-33.9176,85,116,36
-29.1551,-10.3064,-28.9225,76,82,104
-13.7898,-27.1543,-35.8102,80,72,40
-26.4577,-13.4103,-37.1242,0,0,0
-5.6067,46.7111,-31.0732,126,119,99
-32.3662,17.1371,-36.6894,0,0,0
-11.5084,-23.6072,-36.7016,167,161,120
-18.4760,-20.4818,-36.6818,86,97,61
-16.9741,-25.6503,-36.7479,161,145,119
-10.9189,41.9682,-33.6215,87,105,117
-5.5180,40.8132,-38.0332,223,227,221
-32.7901,18.4605,-36.5295,0,0,0
22.8136,31.9367,-31.9568,31,41,35
26.6097,-16.1078,-36.8973,17,31,15
-32.7289,17.4283,-37.3451,118,122,128
2.4020,44.7435,-30.1667,219,220,216
-15.5365,-24.2497,-36.2366,60,54,51
20.4389,30.3566,-36.2289,228,238,241
34.2391,-4.9680,-37.4840,208,204,198
15.4171,-15.5925,-34.8802,48,74,28
-9.1778,-3.1716,-25.3669,48,66,91
38.4109,30.8812,-36.6328,45,78,99
16.2787,47.9674,-35.5882,44,46,44
-11.3224,42.3382,-29.4039,0,0,0
8.9190,29.4160,-36.4185,148,157,167
-29.5226,18.2710,-36.6754,176,171,168
-19.2793,-10.4099,-31.7562,117,135,52
-26.0510,-10.1326,-28.8938,174,166,181
-10.5564,-6.4889,-29.9348,145,165,176
19.0255,28.6649,-37.2915,101,112,50
19.0255,28.6649,-37.2915,101,112,50
-10.8156,-4.8353,-35.6272,140,54,65
4.0375,-19.1868,-37.2052,177,167,121
17.4696,36.4377,-38.3341,229,235,234
-20.7989,-19.5662,-37.2462,0,0,0
8.9841,-23.5003,-36.2494,174,172,160
7.6459,-23.4620,-36.2281,184,172,145
-8.6987,42.0505,-34.3577,90,37,36
-8.1810,-26.1239,-35.9592,115,115,66
-14.9055,-25.0031,-36.7513,198,192,148
-2.5040,-24.6365,-36.0190,100,104,51
-11.7606,-27.0229,-35.8724,104,110,58
-15.5342,-18.2937,-37.1966,173,170,163
-18.3423,-17.3465,-37.2169,96,107,113
-9.7592,-24.1926,-36.6926,148,132,91
-5.0445,-24.8042,-35.9949,196,195,159
-15.2826,-25.1639,-36.6991,147,144,120
-30.2953,-28.0565,-35.8872,95,100,62
-7.3693,-28.7001,-35.8979,190,182,181
-12.0993,-26.6759,-35.8222,50,58,30
9.9905,-14.2804,-37.4186,133,134,71
7.7917,-23.6852,-36.2134,78,79,34
8.3286,-23.9786,-36.2085,147,140,129
11.0076,-17.3415,-37.4364,119,114,56
-14.8781,-27.9533,-35.7694,99,98,95
-7.9340,-26.3778,-35.9125,180,170,144
-14.7408,34.5633,-37.2554,177,174,173
-8.3876,-22.8445,-36.8490,133,135,88
8.1832,-22.9780,-36.2066,95,105,67
-0.8245,-24.1815,-35.8839,161,161,157
12.9392,-18.4697,-37.4393,90,90,42
-7.7838,-24.0664,-36.6554,115,98,66
35.3488,-11.0900,-37.1618,62,84,96
-14.0413,-27.4184,-35.8606,67,70,43
34.9644,-9.4438,-38.1680,44,38,38
22.5530,27.6027,-37.0796,173,188,203
34.9948,-9.7878,-38.0686,146,142,136
10.5129,-23.7812,-36.1585,168,165,152
-13.4555,-24.3868,-36.7743,130,127,107
12.2824,-23.6514,-36.1045,132,132,128
-10.3687,-24.5556,-36.6564,145,140,98
-11.7814,-26.2089,-36.1207,118,112,76
-12.7241,18.2961,-38.0674,161,158,153
-7.0872,-23.3741,-36.8839,122,116,69
-11.1780,-26.6203,-35.8314,109,104,66
19.4842,-21.2560,-36.2954,84,104,46
7.8657,25.9431,-38.1783,65,95,39
6.7608,-24.8653,-36.1673,197,192,184
-8.2379,-23.5604,-36.8382,87,83,43
2.4925,-0.8147,-24.9145,134,140,145
